Word;Coefficient
c____ c_p c_secur;-7,829232537543592
c_justic c_minist;-3,8779888189621645
c_____ap;-7,829232537543592
c_craig c_wright;-3,8779888189621645
c_abandon c_bitcoin;-7,829232537543592
c_brad c_smith;-3,917209532115446
c_abc c_news;-7,829232537543592
c_chicago c_board c_option c_exchang;-4,000591141054497
c_abduct;-7,829232537543592
c_board c_option c_exchang;-4,000591141054497
c_accept c_among c_tradit;-7,829232537543592
c_jon;-4,0450429036253315
c_accept c_among c_tradit c_investor;-7,829232537543592
c_inform c_secur;-4,068032421850029
c_accept c_credit c_card;-7,829232537543592
c_told c_bbc;-4,091562919260223
c_access c_compromis;-7,829232537543592
c_op;-4,091562919260223
c_accord c_blockchain c_info;-7,829232537543592
c_late c_monday;-4,091562919260223
Word;Coefficient
c_____ap c_market;-7,854381210652365
c_craig c_wright;-3,8653971640880904
c_____ap c_market c_writer;-7,854381210652365
c_said c_sunday;-3,983180199744474
c_____ap c_market c_writer c_marley;-7,854381210652365
c_justic c_minist;-3,983180199744474
c_acceler c_growth;-7,854381210652365
c_brad c_smith;-4,0042336089423065
c_accept c_among c_tradit;-7,854381210652365
c_jon;-4,047718720882045
c_accept c_among c_tradit c_investor;-7,854381210652365
c_craft;-4,0701915767341035
c_accord c_state;-7,854381210652365
c_compani c_work;-4,0701915767341035
c_account c_central;-7,854381210652365
c_futur c_price;-4,093181094958803
c_accus c_insid;-7,854381210652365
c_feet;-4,093181094958803
c_accus c_insid c_trade;-7,854381210652365
t_base;-4,116711592368997
Word;Coefficient
c_abil c_record;-7,813187267521416
c_transact c_record;-4,028997633603154
c_access c_case;-7,813187267521416
c_ring;-4,051987151827854
c_access c_case c_compromis;-7,813187267521416
c_islam;-4,075517649238048
c_access c_case c_compromis c_repres;-7,813187267521416
c_concern c_bitcoin;-4,099615200817108
c_accident c_regist;-7,813187267521416
c_brad c_smith;-4,099615200817108
c_accident c_regist c_domain;-7,813187267521416
c_justic c_minist;-4,12430781340748
c_accident c_regist c_domain c_name;-7,813187267521416
c_craig c_wright;-4,12430781340748
c_accord c_kasperski c_lab;-7,813187267521416
c_conspiraci;-4,12430781340748
c_account c_central;-7,813187267521416
c_vladimir c_putin;-4,1496256213917695
c_account c_central c_bank;-7,813187267521416
c_hacker c_stole;-4,1496256213917695
Word;Coefficient
c_abc c_news;-7,835579246669965
c_craig c_wright;-3,884335528088538
c_abduct;-7,835579246669965
c_brad c_smith;-3,884335528088538
c_accept c_said;-7,835579246669965
c_jon;-3,985431644959907
c_access c_case;-7,835579246669965
c_justic c_minist;-4,028916756899646
c_accord c_blockchain c_info;-7,835579246669965
c_content c_issu;-4,0743791309764035
c_accord c_coinmarketcap c_bitcoin;-7,835579246669965
c_op;-4,0979096283865974
c_accord c_public;-7,835579246669965
c_craft;-4,0979096283865974
c_accord c_state;-7,835579246669965
c_bitcoin c_technolog;-4,0979096283865974
c_account c_central;-7,835579246669965
