Word;Coefficient
bitcoin invest trust;-0,3474439377004371
cryptocurr firepicur option;0,5979721331362696
largest digit currenc;-0,2953978311178842
barbarian monetari gatenone;0,5979721331362696
ap top news;-0,28734961130698333
orang new black;0,4679093777371921
bitcoin bitcoin cash;-0,2579237760091902
wan na decryptor;0,412383581709749
grayscal invest llc;-0,25295467169605096
grand view research;0,39457055131483665
editori rttnew combusi;-0,24181486778065872
men tell tale;0,3280797525454326
editori rttnew combusi news;-0,24181486778065872
dead men tell tale;0,3280797525454326
rttnew combusi news;-0,24181486778065872
dead men tell;0,3280797525454326
said blog post;-0,23437169354972118
news estbitcoin soar fall;0,31450073376505405
exchang oper cme;-0,23407838291815872
news estbitcoin soar;0,31450073376505405
Word;Coefficient
transact per second;-0,3480942384156684
crypto fool goldnone;0,592844934005361
use credit card;-0,3409047317179688
new record high;0,42716651162960995
island ice tea;-0,3335330824055644
wan na decryptor;0,35821303595279946
long island ice;-0,32072682292221144
virtual currenc girl;0,32577633638825365
long island ice tea;-0,3163022121487453
top technolog news;0,32079146981781553
hashchain technolog inc;-0,2961936858633254
ap top technolog news;0,32079146981781553
bitcoin invest trust;-0,27971099051909976
ap top technolog;0,32079146981781553
ap top news;-0,27940782620842913
marshal servic said;0,3195516076723642
gain per cent;-0,2729984159194244
ph miner inc;0,3176214585723141
per cent sinc;-0,27036365689293607
men tell tale;0,3121782517343531
Word;Coefficient
bitcoin invest trust;-0,5334418457325342
orang new black;0,4968253909662349
world econom forum;-0,3828007550005263
dead men tell;0,47321914012707506
comment feedback editori;-0,32740267145051244
men tell tale;0,45174649131924177
comment feedback editori rttnew;-0,32740267145051244
dead men tell tale;0,45174649131924177
feedback editori rttnew;-0,32740267145051244
trade bitcoin cash;0,4030392082119381
staff writerfor comment;-0,31863856969095095
non fiat cryptocurr;0,37675709808171065
staff writerfor comment feedback;-0,31863856969095095
put spread long;0,3380822339435753
writerfor comment feedback;-0,31863856969095095
payment gateway market;0,3273180502743515
writerfor comment feedback editori;-0,31863856969095095
fork goe ahead;0,32184917193621776
bank intern settlement;-0,28795261611060763
pirat caribbean dead men;0,3213433480639352
Word;Coefficient
den vollständigen artikel;-0,2917189920277994
crypto fool goldnone;0,5967116522407463
den vollständigen artikel lesen;-0,2917189920277994
wan na decryptor;0,4366949366740389
vollständigen artikel lesen;-0,2917189920277994
freedom host ii;0,4070209006397799
island ice tea;-0,2898149182421194
non fiat cryptocurr;0,3926887330091966
said blog post;-0,28453511223259076
new record high;0,3783490802065072
crypto currenc exchang;-0,2789079168121972
orang new black;0,36555519259533353
long island ice;-0,2772511721021264
men tell tale;0,33460534998075536
long island ice tea;-0,2772511721021264
dead men tell tale;0,33460534998075536
bitcoin bitcoin cash;-0,27013442564976303
drop south korea;0,32900979566022664
comment feedback editori;-0,2697223677769447
dead men tell;0,32314375421076824
Word;Coefficient
bitcoin invest trust;-0,4748871746318823
cryptocurr firepicur option;0,596626598900491
use credit card;-0,3225863523849688
orang new black;0,4876094603129427
grayscal invest llc;-0,3139217312665561
wan na decryptor;0,40437153365699735
rttnew staff writerfor;-0,26390134755937444
jemima kelli edit;0,36969632404630864
rttnew staff writerfor comment;-0,26390134755937444
men tell tale;0,3608589343579646
ap top busi;-0,2574535590745623
dead men tell tale;0,3608589343579646
ap top busi news;-0,2574535590745623
dead men tell;0,3608589343579646
top busi news;-0,2574535590745623
report jemima kelli;0,35303324378748757
editori rttnew combusi;-0,2529738604133671
dado ruvic reuter;0,34530434655492714
editori rttnew combusi news;-0,2529738604133671
report jemima kelli edit;0,34260601912733724
Word;Coefficient
bitcoin invest trust;-0,4105414944313705
barbarian monetari gatenone;0,5895651051527278
forward look inform;-0,39012814869327894
orang new black;0,46335700516130524
chicago board option;-0,31228762625122125
dead men tell;0,3654116057880258
board option exchang;-0,30097051355400795
men tell tale;0,3433457284733405
chicago board option exchang;-0,30097051355400795
dead men tell tale;0,3433457284733405
island ice tea;-0,28510358386063134
two week high;0,3013658303164732
long island ice;-0,28225587356877624
two month low;0,30000546117641735
long island ice tea;-0,2776482120698707
top technolog news estbitcoin;0,2891798303966517
hashchain technolog inc;-0,2592352141155207
technolog news estbitcoin;0,2891798303966517
ap top news;-0,25284448816518124
greek court rule;0,28850221431761325
Word;Coefficient
rttnew staff writerfor;-0,3469442914531606
crypto fool goldnone;0,5882664313943669
rttnew staff writerfor comment;-0,3469442914531606
barbarian monetari gatenone;0,5882664313943669
grayscal invest llc;-0,32270810027702823
men tell tale;0,4647324960556553
use credit card;-0,30090604429549994
dead men tell tale;0,4647324960556553
chines bitcoin exchang;-0,2616435796794347
orang new black;0,4620043358926628
chicago board option;-0,25473767606173764
dead men tell;0,4526847823231382
hashchain technolog inc;-0,25209528811507587
new record high;0,4311164201754216
island ice tea;-0,24749482572892278
wan na decryptor;0,4129022918651347
long island ice;-0,24120801757347146
three year high;0,3830448092066908
board option exchang;-0,2390235157089342
top technolog news;0,36426408650411285
Word;Coefficient
bitcoin invest trust;-0,5169923303884326
wan na decryptor;0,3246708396282247
ap top news;-0,2777508080333813
orang new black;0,3132205959308401
world econom forum;-0,26764430658822513
virtual currenc girl;0,2990577387742069
genesi research technolog;-0,2544729476458291
bitcoin super highway;0,2796151966252244
genesi research technolog group;-0,2544729476458291
bitcoin start trade;0,27902583735383807
said blog post;-0,23946957097185848
soar fall back bank;0,2695257006323399
research technolog group;-0,23371698768106428
fall back bank rais;0,2695257006323399
bank intern settlement;-0,2326066434004716
fall back bank;0,2695257006323399
largest digit currenc;-0,22941684262330658
bank rais risk;0,2695257006323399
grayscal invest llc;-0,22701360480368657
back bank rais risk;0,2695257006323399
Word;Coefficient
bitcoin invest trust;-0,2994060787433336
orang new black;0,448545080959053
island ice tea;-0,2993107143687711
report jemima kelli;0,38273629491219974
long island ice;-0,2993107143687711
royal capit pro;0,3776750225897933
long island ice tea;-0,2993107143687711
ph miner inc;0,34988378604816867
ap top news;-0,2786996334910842
new york edit;0,3397762646282179
join convers stori;-0,2664854599754037
largest bitcoin exchang;0,33353792517786907
world econom forum;-0,26534908489531184
photo prnewswir com;0,3299847204261876
news est sourc;-0,25147478481181756
http photo prnewswir com;0,3299847204261876
join convers stori watch;-0,245383946908057
http photo prnewswir;0,3299847204261876
forward look inform;-0,24397678916508525
dead men tell;0,3298977883221024
