Word;Coefficient
__ hous speaker;-3,091042453358316
ziv orenstein novemb alleg;-1,9924301646902063
__ hous speaker paul;-3,091042453358316
ziv orenstein novemb;-1,9924301646902063
__ pic twitter;-3,091042453358316
york cr edit jeffrey;-1,9924301646902063
__ pic twitter com;-3,091042453358316
york cr edit;-1,9924301646902063
__ presid donald;-3,091042453358316
write isuserbann free displayconbann;-1,9924301646902063
__ presid donald trump;-3,091042453358316
write isuserbann free;-1,9924301646902063
__ son law;-3,091042453358316
write googletag cmd push;-1,9924301646902063
__ son law presid;-3,091042453358316
write googletag cmd;-1,9924301646902063
__ white hous;-3,091042453358316
world econom forum;-1,9924301646902063
__ white hous senior;-3,091042453358316
withdrew refuge request mani;-1,9924301646902063
Word;Coefficient
__ ch border;-2,772588722239781
yet anoth ident theft;-1,6739764335716714
__ ch border unescap;-2,772588722239781
yet anoth ident;-1,6739764335716714
__ hous speaker;-2,772588722239781
year piec cake talcov;-1,6739764335716714
__ hous speaker paul;-2,772588722239781
year piec cake;-1,6739764335716714
__ pic twitter;-2,772588722239781
year ir commission john;-1,6739764335716714
__ pic twitter com;-2,772588722239781
year ir commission;-1,6739764335716714
__ presid donald;-2,772588722239781
year hacker onlin glad;-1,6739764335716714
__ presid donald trump;-2,772588722239781
year hacker onlin;-1,6739764335716714
__ son law;-2,772588722239781
year april thiev look;-1,6739764335716714
__ son law presid;-2,772588722239781
year april thiev;-1,6739764335716714
Word;Coefficient
__ hous speaker;-2,995732273553991
shalon ziv orenstein;-1,3862943611198906
__ hous speaker paul;-2,995732273553991
pump stock price;-1,3862943611198906
__ pic twitter;-2,995732273553991
illeg bitcoin exchang;-1,3862943611198906
__ pic twitter com;-2,995732273553991
geri shalon ziv orenstein;-1,3862943611198906
__ presid donald;-2,995732273553991
geri shalon ziv;-1,3862943611198906
__ presid donald trump;-2,995732273553991
unit state face charg;-1,6094379124341003
__ serious think;-2,995732273553991
unit state face;-1,6094379124341003
__ serious think use;-2,995732273553991
state face charg;-1,6094379124341003
__ son law;-2,995732273553991
shell compani account around;-1,6094379124341003
__ son law presid;-2,995732273553991
shell compani account;-1,6094379124341003
Word;Coefficient
__ hous speaker;-2,995732273553991
ziv orenstein extradit;-1,897119984885881
__ hous speaker paul;-2,995732273553991
world econom forum;-1,897119984885881
__ pic twitter;-2,995732273553991
unit state face charg;-1,897119984885881
__ pic twitter com;-2,995732273553991
unit state face;-1,897119984885881
__ presid donald;-2,995732273553991
trade financi corp;-1,897119984885881
__ presid donald trump;-2,995732273553991
state face charg;-1,897119984885881
__ serious think;-2,995732273553991
social secur number;-1,897119984885881
__ serious think use;-2,995732273553991
social network site;-1,897119984885881
__ son law;-2,995732273553991
shell compani account around;-1,897119984885881
__ son law presid;-2,995732273553991
shell compani account;-1,897119984885881
Word;Coefficient
__ ch border;-2,772588722239781
visit http www prnewswir;-1,3862943611198906
__ ch border unescap;-2,772588722239781
view origin version pr;-1,3862943611198906
__ hous speaker;-2,772588722239781
view origin version;-1,3862943611198906
__ hous speaker paul;-2,772588722239781
version pr newswir visit;-1,3862943611198906
__ pic twitter;-2,772588722239781
version pr newswir;-1,3862943611198906
__ pic twitter com;-2,772588722239781
pr newswir visit http;-1,3862943611198906
__ presid donald;-2,772588722239781
pr newswir visit;-1,3862943611198906
__ presid donald trump;-2,772588722239781
origin version pr newswir;-1,3862943611198906
__ son law;-2,772588722239781
origin version pr;-1,3862943611198906
__ son law presid;-2,772588722239781
newswir visit http www;-1,3862943611198906
Word;Coefficient
__ hous speaker;-2,9444389791664403
weapon variant public releas;-1,5581446180465497
__ hous speaker paul;-2,9444389791664403
weapon variant public;-1,5581446180465497
__ pic twitter;-2,9444389791664403
variant public releas includ;-1,5581446180465497
__ pic twitter com;-2,9444389791664403
variant public releas;-1,5581446180465497
__ presid donald;-2,9444389791664403
us agenc may monitor;-1,5581446180465497
__ presid donald trump;-2,9444389791664403
us agenc may;-1,5581446180465497
__ serious think;-2,9444389791664403
system wikileak tweet;-1,5581446180465497
__ serious think use;-2,9444389791664403
suggest us agenc may;-1,5581446180465497
__ son law;-2,9444389791664403
suggest us agenc;-1,5581446180465497
__ son law presid;-2,9444389791664403
show hack pakistan mobil;-1,5581446180465497
Word;Coefficient
__ hous speaker;-2,833213344056216
record everi transact;-1,4469189829363256
__ hous speaker paul;-2,833213344056216
websit http www;-1,7346010553881064
__ pic twitter;-2,833213344056216
unit state district court;-1,7346010553881064
__ pic twitter com;-2,833213344056216
unit state district;-1,7346010553881064
__ presid donald;-2,833213344056216
state district court;-1,7346010553881064
__ presid donald trump;-2,833213344056216
southern district new york;-1,7346010553881064
__ serious think;-2,833213344056216
southern district new;-1,7346010553881064
__ serious think use;-2,833213344056216
shalon ziv orenstein;-1,7346010553881064
__ son law;-2,833213344056216
run onlin casino;-1,7346010553881064
__ son law presid;-2,833213344056216
pump stock price;-1,7346010553881064
Word;Coefficient
__ ch border;-3,091042453358316
unit state face charg;-1,299282984130261
__ ch border unescap;-3,091042453358316
unit state face;-1,299282984130261
__ hous speaker;-3,091042453358316
state face charg;-1,299282984130261
__ hous speaker paul;-3,091042453358316
pump stock price;-1,299282984130261
__ pic twitter;-3,091042453358316
oper illeg bitcoin exchang;-1,299282984130261
__ pic twitter com;-3,091042453358316
oper illeg bitcoin;-1,299282984130261
__ presid donald;-3,091042453358316
onlin casino oper illeg;-1,299282984130261
__ presid donald trump;-3,091042453358316
onlin casino oper;-1,299282984130261
__ son law;-3,091042453358316
kennedi intern airport;-1,299282984130261
__ son law presid;-3,091042453358316
john kennedi intern airport;-1,299282984130261
Word;Coefficient
__ hous speaker;-3,044522437723423
xrz upload file decrypt;-1,9459101490553132
__ hous speaker paul;-3,044522437723423
xrz upload file;-1,9459101490553132
__ pic twitter;-3,044522437723423
world one research use;-1,9459101490553132
__ pic twitter com;-3,044522437723423
world one research;-1,9459101490553132
__ presid donald;-3,044522437723423
wikileakus nation secur agenc;-1,9459101490553132
__ presid donald trump;-3,044522437723423
wikileakus nation secur;-1,9459101490553132
__ serious think;-3,044522437723423
wikileak claim hundr nsa;-1,9459101490553132
__ serious think use;-3,044522437723423
wikileak claim hundr;-1,9459101490553132
__ son law;-3,044522437723423
weapon variant public releas;-1,9459101490553132
__ son law presid;-3,044522437723423
weapon variant public;-1,9459101490553132
